NAME,B19013_001E,B01003_001E,zip code tabulation area
ZCTA5 55355,70878,9629,55355
ZCTA5 55356,171333,5924,55356
ZCTA5 55357,147256,3704,55357
ZCTA5 55358,94911,5266,55358
ZCTA5 55359,129508,7068,55359
ZCTA5 55360,118036,3328,55360
ZCTA5 55362,92870,20125,55362
ZCTA5 55363,98287,5664,55363
ZCTA5 55364,111083,13959,55364
ZCTA5 55366,70000,441,55366
ZCTA5 55367,89896,1086,55367
ZCTA5 55368,76719,1856,55368
ZCTA5 55369,112541,38711,55369
ZCTA5 55370,117344,627,55370
ZCTA5 55371,89674,17376,55371
ZCTA5 55372,140835,34617,55372
ZCTA5 55373,95273,5725,55373
ZCTA5 55374,152239,15812,55374
ZCTA5 55375,136250,4285,55375
ZCTA5 55376,130917,19317,55376
ZCTA5 55378,122237,32072,55378
ZCTA5 55379,109824,49084,55379
ZCTA5 55381,87011,2001,55381
ZCTA5 55382,95673,3640,55382
ZCTA5 55384,46860,1869,55384
ZCTA5 55385,75365,1285,55385
ZCTA5 55386,191279,10080,55386
ZCTA5 55387,109279,14697,55387
ZCTA5 55388,92273,5974,55388
ZCTA5 55389,92109,2509,55389
ZCTA5 55390,107500,3179,55390
ZCTA5 55391,170115,15469,55391
ZCTA5 55395,72901,2600,55395
ZCTA5 55396,72232,2162,55396
ZCTA5 55397,77227,3335,55397
ZCTA5 55398,105063,17768,55398
ZCTA5 55401,115651,11526,55401
ZCTA5 55402,69808,760,55402
ZCTA5 55403,59928,17354,55403
ZCTA5 55404,43932,28071,55404
ZCTA5 55405,70425,16915,55405
ZCTA5 55406,91865,35863,55406
ZCTA5 55407,78206,36992,55407
ZCTA5 55408,72421,32534,55408
ZCTA5 55409,98056,11405,55409
ZCTA5 55410,144973,20361,55410
ZCTA5 55411,53368,29719,55411
ZCTA5 55412,71905,26182,55412
ZCTA5 55413,84252,14328,55413
ZCTA5 55414,47004,33739,55414
ZCTA5 55415,126480,6474,55415
ZCTA5 55416,105926,34905,55416
ZCTA5 55417,122639,25677,55417
ZCTA5 55418,95630,31295,55418
ZCTA5 55419,143254,29728,55419
ZCTA5 55420,77539,24008,55420
ZCTA5 55421,75141,31051,55421
ZCTA5 55422,91173,28765,55422
ZCTA5 55423,84102,36779,55423
ZCTA5 55424,241875,10373,55424
ZCTA5 55425,68517,10562,55425
ZCTA5 55426,96887,25451,55426
ZCTA5 55427,92013,24667,55427
ZCTA5 55428,69004,32679,55428
ZCTA5 55429,66661,27570,55429
ZCTA5 55430,77385,22569,55430
ZCTA5 55431,103125,19075,55431
ZCTA5 55432,77985,32935,55432
ZCTA5 55433,80213,34423,55433
ZCTA5 55434,88163,33133,55434
ZCTA5 55435,75829,13698,55435
ZCTA5 55436,132487,14573,55436
ZCTA5 55437,98120,19282,55437
ZCTA5 55438,103488,15847,55438
ZCTA5 55439,173925,9475,55439
ZCTA5 55441,100288,18242,55441
ZCTA5 55442,121714,13197,55442
ZCTA5 55443,88220,33318,55443
ZCTA5 55444,114545,17428,55444
ZCTA5 55445,103227,13538,55445
ZCTA5 55446,169412,27627,55446
ZCTA5 55447,128781,21001,55447
ZCTA5 55448,95610,28925,55448
ZCTA5 55449,128750,33367,55449
ZCTA5 55450,-666666666,0,55450
ZCTA5 55454,26429,8628,55454
ZCTA5 55455,-666666666,5243,55455
ZCTA5 55601,54375,135,55601
ZCTA5 55602,56667,310,55602
ZCTA5 55603,62813,448,55603
ZCTA5 55604,71458,3613,55604
ZCTA5 55605,52750,612,55605
ZCTA5 55606,72917,204,55606
ZCTA5 55607,67500,213,55607
ZCTA5 55609,76538,118,55609
ZCTA5 55612,83893,549,55612
ZCTA5 55613,74688,250,55613
ZCTA5 55614,74313,2450,55614
ZCTA5 55615,60893,405,55615
ZCTA5 55616,77242,7277,55616
ZCTA5 55702,75625,422,55702
ZCTA5 55703,69973,929,55703
ZCTA5 55704,61875,1076,55704
ZCTA5 55705,54047,3248,55705
ZCTA5 55706,60096,1827,55706
ZCTA5 55707,81471,3207,55707
ZCTA5 55708,68859,850,55708
ZCTA5 55709,71163,4314,55709
ZCTA5 55710,76694,1391,55710
ZCTA5 55711,54583,518,55711
ZCTA5 55712,49091,557,55712
ZCTA5 55713,58424,1048,55713
ZCTA5 55716,40833,219,55716
ZCTA5 55717,93250,241,55717
ZCTA5 55718,98448,3068,55718
ZCTA5 55719,63497,5642,55719
ZCTA5 55720,66399,17480,55720
ZCTA5 55721,82750,3840,55721
ZCTA5 55722,57436,1037,55722
ZCTA5 55723,63958,1861,55723
ZCTA5 55724,73500,719,55724
ZCTA5 55725,68750,93,55725
ZCTA5 55726,76667,1065,55726
ZCTA5 55731,62900,5292,55731
ZCTA5 55732,62604,1398,55732
ZCTA5 55733,115051,5180,55733
ZCTA5 55734,65750,6332,55734
ZCTA5 55735,62125,1802,55735
ZCTA5 55736,65000,1326,55736
ZCTA5 55738,80278,584,55738
ZCTA5 55741,66528,2933,55741
ZCTA5 55742,61944,222,55742
ZCTA5 55744,68213,20469,55744
ZCTA5 55746,55694,16815,55746
ZCTA5 55748,54615,1429,55748
ZCTA5 55749,82530,539,55749
ZCTA5 55750,64653,2078,55750
ZCTA5 55751,72969,1364,55751
ZCTA5 55752,77083,460,55752
ZCTA5 55753,50407,1197,55753
ZCTA5 55756,65625,286,55756
ZCTA5 55757,62159,696,55757
ZCTA5 55758,53750,161,55758
ZCTA5 55760,60341,2831,55760
ZCTA5 55763,71923,467,55763
ZCTA5 55764,63417,504,55764
ZCTA5 55765,73750,755,55765
ZCTA5 55767,73810,4994,55767
ZCTA5 55768,82261,2791,55768
ZCTA5 55769,66149,2520,55769
ZCTA5 55771,65893,1616,55771
ZCTA5 55772,-666666666,83,55772
ZCTA5 55775,81250,1309,55775
ZCTA5 55779,98958,3981,55779
ZCTA5 55780,72917,245,55780
ZCTA5 55781,95536,847,55781
ZCTA5 55782,55658,439,55782
ZCTA5 55783,79052,2487,55783
ZCTA5 55784,56591,117,55784
ZCTA5 55785,59306,347,55785
ZCTA5 55786,-666666666,118,55786
ZCTA5 55787,63750,585,55787
ZCTA5 55790,74732,1933,55790
ZCTA5 55792,50616,9848,55792
ZCTA5 55793,66458,676,55793
ZCTA5 55795,69485,1876,55795
ZCTA5 55796,56429,113,55796
ZCTA5 55797,88203,1372,55797
ZCTA5 55798,78929,611,55798
ZCTA5 55802,40850,2560,55802
ZCTA5 55803,104250,17795,55803
ZCTA5 55804,108231,16018,55804
ZCTA5 55805,43077,10277,55805
ZCTA5 55806,44962,9545,55806
ZCTA5 55807,63670,9573,55807
ZCTA5 55808,59808,5325,55808
ZCTA5 55810,81894,8305,55810
ZCTA5 55811,77877,27907,55811
ZCTA5 55812,66961,11016,55812
ZCTA5 55814,-666666666,311,55814
ZCTA5 55901,90430,58260,55901
ZCTA5 55902,111879,25988,55902
ZCTA5 55903,-666666666,0,55903
ZCTA5 55904,76434,29682,55904
ZCTA5 55905,-666666666,0,55905
ZCTA5 55906,104146,20080,55906
ZCTA5 55909,93750,1393,55909
ZCTA5 55910,75227,1232,55910
ZCTA5 55912,68205,29438,55912
ZCTA5 55917,76310,3531,55917
ZCTA5 55918,79125,1119,55918
ZCTA5 55919,70962,1008,55919
ZCTA5 55920,126102,8747,55920
ZCTA5 55921,76679,4793,55921
ZCTA5 55922,60000,853,55922
ZCTA5 55923,93446,4387,55923
ZCTA5 55924,78194,1246,55924
ZCTA5 55925,91389,1240,55925
ZCTA5 55926,97500,754,55926
ZCTA5 55927,91536,4272,55927
ZCTA5 55929,115865,1348,55929
ZCTA5 55931,76875,414,55931
ZCTA5 55932,102727,2080,55932
ZCTA5 55933,61250,207,55933
ZCTA5 55934,87645,3542,55934
ZCTA5 55935,78864,978,55935
ZCTA5 55936,79196,1763,55936
ZCTA5 55939,66087,1986,55939
ZCTA5 55940,83906,2810,55940
ZCTA5 55941,71607,1084,55941
ZCTA5 55943,69896,3070,55943
ZCTA5 55944,90673,8048,55944
ZCTA5 55945,77143,1298,55945
ZCTA5 55946,80461,3366,55946
ZCTA5 55947,85464,7319,55947
ZCTA5 55949,80357,1918,55949
ZCTA5 55950,51250,113,55950
ZCTA5 55951,57692,1354,55951
ZCTA5 55952,96964,2689,55952
ZCTA5 55953,66705,918,55953
ZCTA5 55954,69615,1408,55954
ZCTA5 55955,129079,2603,55955
ZCTA5 55956,94762,2046,55956
ZCTA5 55957,80000,769,55957
ZCTA5 55959,68224,1988,55959
ZCTA5 55960,122120,3453,55960
ZCTA5 55961,77083,517,55961
ZCTA5 55962,73500,758,55962
ZCTA5 55963,109464,5473,55963
ZCTA5 55964,72765,4453,55964
ZCTA5 55965,62917,2253,55965
ZCTA5 55967,107500,1009,55967
ZCTA5 55968,54688,130,55968
ZCTA5 55969,87212,1155,55969
ZCTA5 55970,85694,1058,55970
ZCTA5 55971,81146,2910,55971
ZCTA5 55972,97500,5323,55972
ZCTA5 55973,88750,228,55973
ZCTA5 55974,60700,1998,55974
ZCTA5 55975,83232,4597,55975
ZCTA5 55976,79044,8542,55976
ZCTA5 55977,61250,207,55977
ZCTA5 55979,83482,1138,55979
ZCTA5 55981,69195,3863,55981
ZCTA5 55982,111667,523,55982
ZCTA5 55983,85625,1671,55983
ZCTA5 55985,84853,1644,55985
ZCTA5 55987,62171,33911,55987
ZCTA5 55990,78958,895,55990
ZCTA5 55991,86875,1474,55991
ZCTA5 55992,103144,5547,55992
ZCTA5 56001,67224,50960,56001
ZCTA5 56003,80587,15319,56003
ZCTA5 56007,66479,21467,56007
ZCTA5 56009,82632,1539,56009
ZCTA5 56010,83854,1087,56010
ZCTA5 56011,99628,9672,56011
ZCTA5 56013,64360,4534,56013
ZCTA5 56014,60250,695,56014
ZCTA5 56016,85938,991,56016
ZCTA5 56017,94250,1757,56017
ZCTA5 56019,68750,767,56019
ZCTA5 56020,73750,83,56020
ZCTA5 56021,101250,1123,56021
ZCTA5 56022,62813,100,56022
ZCTA5 56023,77361,527,56023
ZCTA5 56024,96667,3595,56024
ZCTA5 56025,81000,493,56025
ZCTA5 56026,96815,1978,56026
ZCTA5 56027,48214,667,56027
ZCTA5 56028,103542,1057,56028
ZCTA5 56029,61094,583,56029
ZCTA5 56030,58750,17,56030
ZCTA5 56031,61373,11800,56031
ZCTA5 56032,55750,372,56032
ZCTA5 56033,82188,429,56033
ZCTA5 56034,83068,417,56034
ZCTA5 56035,63750,329,56035
ZCTA5 56036,70862,1766,56036
ZCTA5 56037,74167,1449,56037
ZCTA5 56039,80536,898,56039
ZCTA5 56041,79107,1046,56041
ZCTA5 56042,80500,752,56042
ZCTA5 56043,93333,429,56043
ZCTA5 56044,92917,2192,56044
ZCTA5 56045,70714,966,56045
ZCTA5 56046,58750,140,56046
ZCTA5 56048,82813,4203,56048
ZCTA5 56050,85000,1367,56050
ZCTA5 56051,50909,648,56051
ZCTA5 56052,89688,702,56052
ZCTA5 56054,97344,865,56054
ZCTA5 56055,83452,3868,56055
ZCTA5 56056,40000,60,56056
ZCTA5 56057,81895,3933,56057
ZCTA5 56058,82500,6080,56058
ZCTA5 56060,74688,446,56060
ZCTA5 56062,76549,3249,56062
ZCTA5 56063,100156,3059,56063
ZCTA5 56065,91587,2828,56065
ZCTA5 56068,68988,971,56068
ZCTA5 56069,81919,4948,56069
ZCTA5 56071,109672,13015,56071
ZCTA5 56072,77917,2147,56072
ZCTA5 56073,69698,17325,56073
ZCTA5 56074,91397,1850,56074
ZCTA5 56075,70000,141,56075
ZCTA5 56078,79688,494,56078
ZCTA5 56080,100750,759,56080
ZCTA5 56081,66612,6092,56081
ZCTA5 56082,72332,14512,56082
ZCTA5 56083,65000,825,56083
ZCTA5 56085,70429,5013,56085
ZCTA5 56087,64566,3240,56087
ZCTA5 56088,70568,2063,56088
ZCTA5 56089,55333,233,56089
ZCTA5 56090,78125,581,56090
ZCTA5 56091,57500,267,56091
ZCTA5 56093,73210,12742,56093
ZCTA5 56096,79879,2874,56096
ZCTA5 56097,63646,3593,56097
ZCTA5 56098,69000,1946,56098
ZCTA5 56101,71354,6081,56101
ZCTA5 56110,77625,1714,56110
ZCTA5 56111,91563,355,56111
ZCTA5 56113,68750,227,56113
ZCTA5 56114,75000,356,56114
ZCTA5 56115,67177,1262,56115
ZCTA5 56116,85000,575,56116
ZCTA5 56117,80547,361,56117
ZCTA5 56118,89076,501,56118
ZCTA5 56119,80766,1080,56119
ZCTA5 56120,72708,925,56120
ZCTA5 56121,45417,579,56121
ZCTA5 56122,81500,621,56122
ZCTA5 56123,61875,447,56123
ZCTA5 56125,49063,40,56125
ZCTA5 56127,-666666666,478,56127
ZCTA5 56128,71806,1948,56128
ZCTA5 56129,66667,780,56129
ZCTA5 56131,72443,2216,56131
ZCTA5 56132,71875,454,56132
ZCTA5 56134,56250,405,56134
ZCTA5 56136,59271,1231,56136
ZCTA5 56137,68500,1091,56137
ZCTA5 56138,68889,1046,56138
ZCTA5 56139,75417,435,56139
ZCTA5 56140,63676,54,56140
ZCTA5 56141,53906,338,56141
ZCTA5 56142,65987,1062,56142
ZCTA5 56143,64865,4529,56143
ZCTA5 56144,53077,1146,56144
ZCTA5 56145,51607,490,56145
ZCTA5 56146,43500,48,56146
ZCTA5 56147,42188,103,56147
ZCTA5 56149,61389,1205,56149
ZCTA5 56150,69224,2863,56150
ZCTA5 56151,78571,681,56151
ZCTA5 56152,73542,1381,56152
ZCTA5 56153,57813,142,56153
ZCTA5 56155,59375,482,56155
ZCTA5 56156,75234,6398,56156
ZCTA5 56157,87708,843,56157
ZCTA5 56158,47212,316,56158
ZCTA5 56159,65089,2520,56159
ZCTA5 56160,46875,225,56160
ZCTA5 56161,97500,343,56161
ZCTA5 56162,83125,263,56162
ZCTA5 56164,71550,5573,56164
ZCTA5 56165,100179,334,56165
ZCTA5 56166,73750,203,56166
ZCTA5 56167,68611,615,56167
ZCTA5 56168,65417,833,56168
ZCTA5 56169,81979,734,56169
ZCTA5 56170,54821,486,56170
ZCTA5 56171,74750,1527,56171
ZCTA5 56172,79583,2954,56172
ZCTA5 56173,57083,253,56173
ZCTA5 56174,81563,420,56174
ZCTA5 56175,66506,2791,56175
ZCTA5 56176,67727,985,56176
ZCTA5 56178,81667,1669,56178
ZCTA5 56180,65614,1203,56180
ZCTA5 56181,59821,1303,56181
ZCTA5 56183,49779,1300,56183
ZCTA5 56185,59792,439,56185
ZCTA5 56186,56912,450,56186
ZCTA5 56187,63637,15225,56187
ZCTA5 56201,68054,24860,56201
ZCTA5 56207,85357,201,56207
ZCTA5 56208,56196,2097,56208
ZCTA5 56209,83661,2635,56209
ZCTA5 56210,-666666666,4,56210
ZCTA5 56211,80536,511,56211
ZCTA5 56212,82566,486,56212
ZCTA5 56214,73281,714,56214
ZCTA5 56215,58198,4701,56215
ZCTA5 56216,73088,611,56216
ZCTA5 56218,81563,463,56218
ZCTA5 56219,66429,901,56219
ZCTA5 56220,60185,2705,56220
ZCTA5 56221,56875,826,56221
ZCTA5 56222,61389,2012,56222
ZCTA5 56223,65250,1403,56223
ZCTA5 56224,64375,301,56224
ZCTA5 56225,68750,733,56225
ZCTA5 56226,80000,205,56226
ZCTA5 56227,96250,266,56227
ZCTA5 56228,65139,905,56228
ZCTA5 56229,99821,1729,56229
ZCTA5 56230,65000,746,56230
ZCTA5 56231,111250,386,56231
ZCTA5 56232,77132,2365,56232
ZCTA5 56235,80521,486,56235
ZCTA5 56236,77344,456,56236
ZCTA5 56237,85156,535,56237
ZCTA5 56239,92857,602,56239
ZCTA5 56240,66250,807,56240
ZCTA5 56241,66354,3829,56241
ZCTA5 56243,65625,1968,56243
ZCTA5 56244,82841,1739,56244
ZCTA5 56245,82679,481,56245
ZCTA5 56248,82031,760,56248
ZCTA5 56249,68438,277,56249
ZCTA5 56251,75938,908,56251
ZCTA5 56252,80508,1305,56252
ZCTA5 56253,73984,737,56253
ZCTA5 56255,70500,407,56255
ZCTA5 56256,62250,2352,56256
ZCTA5 56257,68333,418,56257
ZCTA5 56258,70640,15843,56258
ZCTA5 56260,72813,937,56260
ZCTA5 56262,85156,799,56262
ZCTA5 56263,73750,452,56263
ZCTA5 56264,75227,2185,56264
ZCTA5 56265,72564,7433,56265
ZCTA5 56266,70000,1516,56266
ZCTA5 56267,70000,6766,56267
ZCTA5 56270,64286,1208,56270
ZCTA5 56271,70395,1309,56271
ZCTA5 56273,91520,5050,56273
ZCTA5 56274,115972,252,56274
ZCTA5 56276,68125,251,56276
ZCTA5 56277,69265,2962,56277
ZCTA5 56278,60192,2685,56278
ZCTA5 56279,78750,1122,56279
ZCTA5 56280,74167,492,56280
ZCTA5 56281,105121,742,56281
ZCTA5 56282,71103,1443,56282
ZCTA5 56283,66548,6469,56283
ZCTA5 56284,75417,2099,56284
ZCTA5 56285,82750,1047,56285
ZCTA5 56287,71250,103,56287
ZCTA5 56288,105000,4655,56288
ZCTA5 56289,75804,597,56289
ZCTA5 56291,58750,395,56291
ZCTA5 56292,80156,582,56292
ZCTA5 56293,67788,1143,56293
ZCTA5 56294,80893,79,56294
ZCTA5 56295,58333,301,56295
ZCTA5 56296,57051,1861,56296
ZCTA5 56297,80250,824,56297
ZCTA5 56301,69725,34883,56301
ZCTA5 56303,66789,26031,56303
ZCTA5 56304,54133,17281,56304
ZCTA5 56307,89563,5227,56307
ZCTA5 56308,76831,26695,56308
ZCTA5 56309,83594,1456,56309
ZCTA5 56310,103993,5361,56310
ZCTA5 56311,70938,645,56311
ZCTA5 56312,69519,2224,56312
ZCTA5 56313,64375,57,56313
ZCTA5 56314,87500,1355,56314
ZCTA5 56315,85526,1731,56315
ZCTA5 56316,71071,1521,56316
ZCTA5 56318,77875,1130,56318
ZCTA5 56319,85500,1336,56319
ZCTA5 56320,90346,8553,56320
ZCTA5 56321,-666666666,1572,56321
ZCTA5 56323,70000,579,56323
ZCTA5 56324,79219,1116,56324
ZCTA5 56325,54375,194,56325
ZCTA5 56326,81765,1838,56326
ZCTA5 56327,79643,771,56327
ZCTA5 56328,104464,161,56328
ZCTA5 56329,89728,7700,56329
ZCTA5 56330,80250,2063,56330
ZCTA5 56331,90893,2176,56331
ZCTA5 56332,89875,1658,56332
ZCTA5 56334,67264,5791,56334
ZCTA5 56335,67083,221,56335
ZCTA5 56336,80804,1530,56336
ZCTA5 56338,68906,1579,56338
ZCTA5 56339,57143,1068,56339
ZCTA5 56340,89211,2433,56340
ZCTA5 56342,61313,2805,56342
ZCTA5 56343,64318,805,56343
ZCTA5 56345,57399,15105,56345
ZCTA5 56347,65650,8067,56347
ZCTA5 56349,91250,804,56349
ZCTA5 56350,40000,468,56350
ZCTA5 56352,71356,5955,56352
ZCTA5 56353,77170,9489,56353
ZCTA5 56354,85521,1372,56354
ZCTA5 56355,97500,643,56355
ZCTA5 56356,88750,264,56356
ZCTA5 56357,107031,1192,56357
ZCTA5 56358,78125,3172,56358
ZCTA5 56359,57852,3451,56359
ZCTA5 56360,65395,3738,56360
ZCTA5 56361,69896,2590,56361
ZCTA5 56362,81536,5560,56362
ZCTA5 56363,64107,227,56363
ZCTA5 56364,77440,5797,56364
ZCTA5 56367,102429,7226,56367
ZCTA5 56368,92963,4162,56368
ZCTA5 56369,84464,575,56369
ZCTA5 56371,44250,95,56371
ZCTA5 56373,91544,3248,56373
ZCTA5 56374,78415,10020,56374
ZCTA5 56375,94875,672,56375
ZCTA5 56376,67500,313,56376
ZCTA5 56377,82583,21008,56377
ZCTA5 56378,71953,8433,56378
ZCTA5 56379,71964,17300,56379
ZCTA5 56381,78348,2371,56381
ZCTA5 56382,76250,1360,56382
ZCTA5 56384,56250,280,56384
ZCTA5 56385,69375,942,56385
ZCTA5 56386,52344,641,56386
ZCTA5 56387,57387,7705,56387
ZCTA5 56389,56875,85,56389
ZCTA5 56401,70269,31749,56401
ZCTA5 56425,71294,8729,56425
ZCTA5 56431,64846,9142,56431
ZCTA5 56433,57792,1554,56433
ZCTA5 56434,50833,178,56434
ZCTA5 56435,63542,2912,56435
ZCTA5 56437,59313,1409,56437
ZCTA5 56438,57093,2830,56438
ZCTA5 56440,53250,1469,56440
ZCTA5 56441,50705,3328,56441
ZCTA5 56442,85179,2895,56442
ZCTA5 56443,73056,1457,56443
ZCTA5 56444,74265,3385,56444
ZCTA5 56446,54500,1502,56446
ZCTA5 56447,66875,832,56447
ZCTA5 56448,77917,412,56448
ZCTA5 56449,77813,1824,56449
ZCTA5 56450,59076,969,56450
ZCTA5 56452,60378,1913,56452
ZCTA5 56453,67813,795,56453
ZCTA5 56455,65962,1670,56455
ZCTA5 56458,71500,344,56458
ZCTA5 56461,77692,3316,56461
ZCTA5 56464,70505,5091,56464
ZCTA5 56465,70417,2313,56465
ZCTA5 56466,59046,3126,56466
ZCTA5 56467,75170,2750,56467
ZCTA5 56468,103698,4367,56468
ZCTA5 56469,60109,965,56469
ZCTA5 56470,68351,10859,56470
ZCTA5 56472,81938,8764,56472
ZCTA5 56473,79236,3452,56473
ZCTA5 56474,55741,4471,56474
ZCTA5 56475,60481,1674,56475
ZCTA5 56477,54028,2498,56477
ZCTA5 56479,58009,5018,56479
ZCTA5 56481,69688,2333,56481
ZCTA5 56482,56356,7494,56482
ZCTA5 56484,64688,3252,56484
ZCTA5 56501,68980,18239,56501
ZCTA5 56510,73125,2300,56510
ZCTA5 56511,87375,1942,56511
ZCTA5 56514,88690,4055,56514
ZCTA5 56515,73350,2782,56515
ZCTA5 56516,62000,307,56516
ZCTA5 56517,106250,256,56517
ZCTA5 56518,60625,469,56518
ZCTA5 56519,62692,309,56519
ZCTA5 56520,61537,3886,56520
ZCTA5 56521,71741,718,56521
ZCTA5 56522,81250,540,56522
ZCTA5 56523,54400,391,56523
ZCTA5 56524,74688,709,56524
ZCTA5 56525,88750,76,56525
ZCTA5 56527,61607,875,56527
ZCTA5 56528,80667,1655,56528
ZCTA5 56529,89577,4664,56529
ZCTA5 56531,73162,1948,56531
ZCTA5 56533,66771,333,56533
ZCTA5 56534,71932,1287,56534
ZCTA5 56535,57917,1290,56535
ZCTA5 56536,79375,491,56536
ZCTA5 56537,62279,19650,56537
ZCTA5 56540,77500,1838,56540
ZCTA5 56541,58750,29,56541
ZCTA5 56542,57750,2435,56542
ZCTA5 56543,64643,224,56543
ZCTA5 56544,72742,5609,56544
ZCTA5 56545,76806,705,56545
ZCTA5 56546,82917,222,56546
ZCTA5 56547,95750,2879,56547
ZCTA5 56548,67679,724,56548
ZCTA5 56549,100326,4656,56549
ZCTA5 56550,62500,291,56550
ZCTA5 56551,63750,2343,56551
ZCTA5 56552,51964,560,56552
ZCTA5 56553,64971,260,56553
ZCTA5 56554,91379,2687,56554
ZCTA5 56556,62955,1298,56556
ZCTA5 56557,53077,2797,56557
ZCTA5 56560,71114,44156,56560
ZCTA5 56562,-666666666,518,56562
ZCTA5 56563,-666666666,1338,56563
ZCTA5 56565,52500,126,56565
ZCTA5 56566,38056,594,56566
ZCTA5 56567,69919,3247,56567
ZCTA5 56568,42188,106,56568
ZCTA5 56569,56250,1268,56569
ZCTA5 56570,65938,1130,56570
ZCTA5 56571,83500,1761,56571
ZCTA5 56572,83631,5900,56572
ZCTA5 56573,68080,6868,56573
ZCTA5 56574,83750,261,56574
ZCTA5 56575,55673,647,56575
ZCTA5 56576,73523,858,56576
ZCTA5 56578,93750,648,56578
ZCTA5 56579,95288,1070,56579
ZCTA5 56580,101477,1330,56580
ZCTA5 56581,58125,261,56581
ZCTA5 56583,66641,163,56583
ZCTA5 56584,70398,1360,56584
ZCTA5 56585,65972,1067,56585
ZCTA5 56586,82333,1798,56586
ZCTA5 56587,83203,1299,56587
ZCTA5 56588,66250,458,56588
ZCTA5 56589,67431,1939,56589
ZCTA5 56590,70000,378,56590
ZCTA5 56591,17045,474,56591
ZCTA5 56592,58750,572,56592
ZCTA5 56594,93958,429,56594
ZCTA5 56601,69782,34700,56601
ZCTA5 56621,63750,4355,56621
ZCTA5 56623,74000,2684,56623
ZCTA5 56626,48500,251,56626
ZCTA5 56627,35809,215,56627
ZCTA5 56628,58631,1649,56628
ZCTA5 56629,83438,220,56629
ZCTA5 56630,51875,2081,56630
ZCTA5 56633,62422,4863,56633
ZCTA5 56634,72500,1786,56634
ZCTA5 56636,59858,4679,56636
ZCTA5 56637,61875,182,56637
ZCTA5 56639,41417,393,56639
ZCTA5 56641,46250,359,56641
ZCTA5 56644,53750,746,56644
ZCTA5 56646,42422,343,56646
ZCTA5 56647,65781,759,56647
ZCTA5 56649,70348,8895,56649
ZCTA5 56650,78750,932,56650
ZCTA5 56651,67031,638,56651
ZCTA5 56652,73594,413,56652
ZCTA5 56653,67411,1226,56653
ZCTA5 56654,-666666666,92,56654
ZCTA5 56655,55368,1328,56655
ZCTA5 56657,70750,248,56657
ZCTA5 56658,-666666666,0,56658
ZCTA5 56659,70000,104,56659
ZCTA5 56660,62321,265,56660
ZCTA5 56661,68393,911,56661
ZCTA5 56662,64881,574,56662
ZCTA5 56663,32159,262,56663
ZCTA5 56666,50250,1092,56666
ZCTA5 56667,79844,824,56667
ZCTA5 56668,88750,227,56668
ZCTA5 56669,62328,234,56669
ZCTA5 56670,53462,1182,56670
ZCTA5 56671,53750,3139,56671
ZCTA5 56672,60347,1955,56672
ZCTA5 56673,65417,608,56673
ZCTA5 56676,67679,1812,56676
ZCTA5 56678,71761,1708,56678
ZCTA5 56680,50208,116,56680
ZCTA5 56681,54375,294,56681
ZCTA5 56683,86250,609,56683
ZCTA5 56684,68333,304,56684
ZCTA5 56685,96250,86,56685
ZCTA5 56686,70781,962,56686
ZCTA5 56688,69643,93,56688
ZCTA5 56701,73243,12814,56701
ZCTA5 56710,70000,460,56710
ZCTA5 56711,-666666666,66,56711
ZCTA5 56713,90833,866,56713
ZCTA5 56714,67708,1115,56714
ZCTA5 56715,72813,331,56715
ZCTA5 56716,56781,8991,56716
ZCTA5 56720,-666666666,7,56720
ZCTA5 56721,83633,10791,56721
ZCTA5 56722,88438,351,56722
ZCTA5 56723,108333,912,56723
ZCTA5 56724,73750,111,56724
ZCTA5 56725,68125,925,56725
ZCTA5 56726,70625,1576,56726
ZCTA5 56727,76974,879,56727
ZCTA5 56728,70750,1149,56728
ZCTA5 56729,71250,123,56729
ZCTA5 56731,58750,126,56731
ZCTA5 56732,67841,978,56732
ZCTA5 56733,69250,381,56733
ZCTA5 56734,73393,615,56734
ZCTA5 56735,66625,658,56735
ZCTA5 56736,81500,670,56736
ZCTA5 56737,70536,759,56737
ZCTA5 56738,70962,1407,56738
ZCTA5 56742,84250,806,56742
ZCTA5 56744,77222,572,56744
ZCTA5 56748,91250,664,56748
ZCTA5 56750,74688,2280,56750
ZCTA5 56751,77336,5776,56751
ZCTA5 56754,79063,495,56754
ZCTA5 56755,68125,75,56755
ZCTA5 56756,96563,614,56756
ZCTA5 56757,79219,845,56757
ZCTA5 56758,48750,351,56758
ZCTA5 56759,64219,363,56759
ZCTA5 56760,98750,412,56760
ZCTA5 56761,69688,431,56761
ZCTA5 56762,61719,2337,56762
ZCTA5 56763,70357,5161,56763
ZCTA5 57001,72885,1550,57001
ZCTA5 57002,87125,1615,57002
ZCTA5 57003,108875,2225,57003
ZCTA5 57004,81364,3900,57004
ZCTA5 57005,108689,12140,57005
ZCTA5 57006,64818,23838,57006
ZCTA5 57007,-666666666,2365,57007
ZCTA5 57010,-666666666,613,57010
ZCTA5 57012,84196,1164,57012
ZCTA5 57013,77813,4378,57013
ZCTA5 57014,77383,1711,57014
ZCTA5 57015,95114,815,57015
ZCTA5 57016,92125,680,57016
ZCTA5 57017,89643,1630,57017
ZCTA5 57018,85278,1400,57018
ZCTA5 57020,104375,1553,57020
ZCTA5 57021,74594,356,57021
ZCTA5 57022,100595,5476,57022
ZCTA5 57024,100000,531,57024
